id,origen,fuente,no_enviar_email,no_llamar,compra,visitas_total,tiempo_en_site_total,paginas_vistas_visita,ult_actividad,ambito,ocupacion,conociste_google,conociste_revista,conociste_periodico,conociste_youtube,conociste_facebook,conociste_referencias,score_actividad,score_perfil,descarga_lm
643810,API,Google,No,No,0,2.0,1615,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
632641,Landing Page Submission,Direct Traffic,No,No,0,15.0,69,3.0,Form Submitted on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,19.0,No
620255,Landing Page Submission,Google,No,No,0,7.0,115,3.5,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,No
594037,Landing Page Submission,Direct Traffic,No,No,1,4.0,1606,4.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
626767,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,1095,1.0,Email Bounced,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,Yes
592683,Landing Page Submission,Direct Traffic,No,No,1,5.0,1290,1.67,Page Visited on Website,Finance Management,Unemployed,No,No,No,No,No,No,15.0,17.0,No
590089,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,17.0,15.0,No
606750,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,,,No
616756,Landing Page Submission,Direct Traffic,No,No,0,3.0,349,3.0,Email Opened,Human Resource Management,,No,No,No,No,No,No,,,Yes
589639,Landing Page Submission,Google,No,No,0,2.0,702,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,13.0,17.0,No
604073,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
641062,API,Google,No,No,0,2.0,84,1.0,Chat Conversation,Select,Student,No,No,No,No,No,No,17.0,14.0,No
645664,API,Chat,No,No,1,0.0,0,0.0,Email Link Clicked,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
624732,Landing Page Submission,Direct Traffic,No,No,0,2.0,129,2.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
632908,API,Google,No,No,0,4.0,105,4.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
605055,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
633956,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,,,No
591013,Landing Page Submission,Direct Traffic,No,No,0,3.0,1760,3.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,12.0,18.0,Yes
597943,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
628080,API,Google,No,No,0,2.0,202,2.0,Page Visited on Website,,,No,No,No,No,No,No,,,No
590545,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,711,3.0,SMS Sent,Services Excellence,Unemployed,No,No,No,No,No,No,13.0,15.0,No
596060,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
659779,Landing Page Submission,Direct Traffic,No,No,1,2.0,1071,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,12.0,17.0,Yes
644029,Landing Page Submission,Google,No,No,0,6.0,277,6.0,Email Opened,Finance Management,,No,No,No,No,No,No,13.0,18.0,No
613679,API,Google,No,No,0,3.0,100,1.5,Email Opened,,,No,No,No,No,No,No,,,No
598257,Landing Page Submission,Google,Yes,No,0,1.0,246,1.0,Email Bounced,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
635434,Landing Page Submission,Direct Traffic,No,No,0,3.0,126,3.0,Email Opened,"Banking, Investment And Insurance",,No,No,No,No,No,No,14.0,17.0,Yes
616232,Landing Page Submission,Direct Traffic,No,No,1,2.0,1659,2.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
622914,Landing Page Submission,Direct Traffic,No,No,0,4.0,492,4.0,Page Visited on Website,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
609068,Landing Page Submission,Organic Search,No,No,1,9.0,1562,3.0,Chat Conversation,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
637187,API,Google,No,No,1,3.0,734,1.5,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
603907,Landing Page Submission,Direct Traffic,No,No,0,2.0,285,2.0,Email Opened,Business Administration,,No,No,No,No,No,No,,,Yes
656030,API,Referral Sites,No,No,0,9.0,110,9.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,13.0,No
589308,API,Google,No,No,0,3.0,56,1.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
658458,Landing Page Submission,Google,No,No,0,3.0,192,3.0,Email Opened,International Business,,No,No,No,No,No,No,14.0,17.0,No
646558,Landing Page Submission,Organic Search,No,No,1,6.0,298,6.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
593325,Landing Page Submission,Google,No,No,0,4.0,35,4.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,16.0,16.0,No
611900,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
595632,Landing Page Submission,Google,No,No,1,4.0,1766,2.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
604906,API,Chat,No,No,1,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
626986,Landing Page Submission,Direct Traffic,No,No,1,10.0,1128,5.0,SMS Sent,"Banking, Investment And Insurance",Student,No,No,No,No,No,No,,,No
630773,Landing Page Submission,Google,No,No,0,5.0,1049,5.0,SMS Sent,Marketing Management,,No,No,No,No,No,No,,,No
648948,API,Chat,Yes,No,0,0.0,0,0.0,Email Bounced,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
611560,API,Organic Search,No,No,0,5.0,527,5.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
580141,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,17.0,16.0,No
607231,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
606508,API,Organic Search,No,No,1,9.0,2125,3.0,SMS Sent,Operations Management,Working Professional,No,No,No,No,No,No,,,No
605755,API,Organic Search,No,No,1,4.0,1038,2.0,SMS Sent,,,No,No,No,No,No,No,,,No
591109,Landing Page Submission,Direct Traffic,No,No,1,4.0,69,4.0,SMS Sent,Human Resource Management,,No,No,No,No,No,No,15.0,18.0,Yes
585726,API,Organic Search,No,No,0,3.0,130,3.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,12.0,15.0,No
595888,Landing Page Submission,Organic Search,No,No,0,9.0,143,3.0,SMS Sent,IT Projects Management,,No,No,No,No,No,No,14.0,15.0,Yes
594377,Landing Page Submission,Direct Traffic,No,No,0,1.0,419,1.0,Converted to Lead,Human Resource Management,Unemployed,No,No,No,No,No,No,13.0,17.0,Yes
616994,API,Chat,Yes,No,0,0.0,0,0.0,Unsubscribed,Select,Unemployed,No,No,No,No,No,No,,,No
584385,API,Organic Search,No,No,1,9.0,1573,4.5,Form Submitted on Website,Operations Management,Unemployed,No,No,No,No,No,No,13.0,14.0,Yes
643304,API,Google,No,No,0,2.0,53,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,10.0,15.0,No
599959,Landing Page Submission,Google,No,No,0,3.0,129,3.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
627438,Landing Page Submission,Direct Traffic,No,No,0,5.0,576,5.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
595086,Landing Page Submission,Direct Traffic,No,No,0,2.0,465,2.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
591899,Landing Page Submission,Direct Traffic,No,No,0,4.0,395,1.33,Email Opened,Select,Working Professional,No,No,No,No,No,No,13.0,17.0,No
624438,Landing Page Submission,Direct Traffic,No,No,1,5.0,745,5.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
634343,Landing Page Submission,Google,No,No,1,7.0,602,7.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,15.0,14.0,No
612752,Landing Page Submission,Direct Traffic,No,No,1,3.0,1742,3.0,Email Opened,Finance Management,,No,No,No,No,No,No,,,Yes
652567,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
593802,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
592012,Landing Page Submission,Direct Traffic,No,No,1,3.0,755,3.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
619041,Landing Page Submission,Google,No,No,0,4.0,57,4.0,Email Opened,Operations Management,,No,No,No,No,No,No,,,No
596750,Landing Page Submission,Google,No,No,0,4.0,1346,4.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,No
637379,Landing Page Submission,Google,No,No,1,4.0,885,4.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,15.0,20.0,No
609145,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
625581,Landing Page Submission,Direct Traffic,No,No,0,3.0,365,3.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
642490,Landing Page Submission,Direct Traffic,No,No,0,9.0,1442,4.5,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
586563,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,16.0,No
594531,Landing Page Submission,Direct Traffic,No,No,1,2.0,111,2.0,Email Opened,Healthcare Management,Working Professional,No,No,No,No,No,No,,,Yes
650480,API,Google,No,No,0,14.0,63,2.8,Page Visited on Website,Business Administration,Businessman,No,No,No,No,No,No,13.0,14.0,No
627761,Landing Page Submission,Direct Traffic,No,No,1,4.0,818,4.0,Email Opened,Healthcare Management,Unemployed,No,No,No,No,No,No,,,Yes
601640,API,Google,No,No,0,3.0,92,3.0,Chat Conversation,Select,Student,No,No,No,No,No,No,,,No
593831,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
580013,Landing Page Submission,Google,No,No,0,5.0,72,1.67,Email Opened,Human Resource Management,Working Professional,No,No,No,No,No,No,13.0,20.0,No
584186,Landing Page Submission,Google,No,No,1,7.0,1478,2.33,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,,,Yes
616146,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,152,1.5,SMS Sent,IT Projects Management,,No,No,No,No,No,No,,,Yes
592316,API,Google,No,No,0,2.0,128,1.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,14.0,No
643897,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Working Professional,No,No,No,No,No,No,15.0,19.0,No
603248,API,Google,No,No,0,4.0,352,2.0,Page Visited on Website,,,No,No,No,No,No,No,,,No
583515,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,15.0,No
638583,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
596069,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
660540,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
647584,Landing Page Submission,Direct Traffic,Yes,No,1,3.0,257,1.5,SMS Sent,International Business,Student,No,No,No,No,No,No,14.0,17.0,Yes
609752,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,,,No
629418,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
597708,Landing Page Submission,Direct Traffic,No,No,1,3.0,122,3.0,Email Opened,Operations Management,,No,No,No,No,No,No,,,Yes
640751,API,Google,No,No,1,2.0,1043,2.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,14.0,15.0,No
639224,Landing Page Submission,Direct Traffic,No,No,0,4.0,66,1.33,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,13.0,13.0,Yes
646253,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,14.0,20.0,No
584390,Landing Page Submission,Direct Traffic,No,No,0,2.0,263,2.0,Email Opened,E-COMMERCE,Unemployed,No,No,No,No,No,No,10.0,15.0,Yes
637445,Landing Page Submission,Organic Search,No,No,0,6.0,1189,6.0,Email Opened,Media and Advertising,Unemployed,No,No,No,No,No,No,14.0,15.0,Yes
627472,Landing Page Submission,Google,No,No,1,7.0,1348,1.75,Page Visited on Website,Media and Advertising,Unemployed,No,No,No,No,No,No,,,No
597909,Landing Page Submission,Google,No,No,0,3.0,1489,3.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,,,No
604698,Landing Page Submission,Google,No,No,1,3.0,552,3.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,,,No
643505,Landing Page Submission,Direct Traffic,No,No,1,5.0,300,5.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,14.0,17.0,Yes
583434,Landing Page Submission,Direct Traffic,No,No,0,2.0,404,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
608255,API,Chat,Yes,No,1,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,,,No
659146,Landing Page Submission,Google,No,No,1,5.0,1091,5.0,Unreachable,Finance Management,Unemployed,No,No,No,No,No,No,13.0,20.0,No
638399,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,,No,No,No,No,No,No,16.0,15.0,No
650851,API,Google,No,No,1,2.0,1585,2.0,Email Opened,Operations Management,Working Professional,No,No,No,No,No,No,15.0,16.0,No
605218,API,Google,Yes,No,0,2.0,176,2.0,Email Bounced,Select,Unemployed,No,No,No,No,No,No,,,No
618080,API,Organic Search,No,No,0,4.0,811,4.0,Page Visited on Website,,,No,No,No,No,No,No,,,No
650656,API,Google,No,No,1,3.0,117,1.5,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
581807,Landing Page Submission,Direct Traffic,No,No,0,2.0,2,2.0,SMS Sent,Operations Management,,No,No,No,No,No,No,14.0,18.0,Yes
644144,Landing Page Submission,Google,No,No,0,3.0,783,3.0,Email Opened,Human Resource Management,Working Professional,No,No,No,No,No,No,12.0,18.0,No
657092,API,Organic Search,No,No,0,11.0,188,5.5,Email Link Clicked,,,No,No,No,No,No,No,14.0,15.0,No
657311,API,Google,No,No,0,10.0,11,10.0,View in browser link Clicked,,,No,No,No,No,No,No,8.0,15.0,No
596572,API,Google,No,No,0,1.0,206,1.0,Converted to Lead,,,No,No,No,No,No,No,,,No
659069,Landing Page Submission,Google,No,No,0,5.0,432,1.67,Chat Conversation,Marketing Management,,No,No,No,No,No,No,14.0,18.0,No
639359,Landing Page Submission,Direct Traffic,No,No,0,7.0,522,7.0,Email Opened,Supply Chain Management,,No,No,No,No,No,No,13.0,17.0,Yes
660478,API,Google,No,No,0,4.0,377,1.33,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,15.0,16.0,No
618983,Landing Page Submission,Referral Sites,No,No,1,5.0,551,2.5,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
596805,Lead Add Form,Reference,No,No,0,0.0,0,0.0,SMS Sent,Human Resource Management,Working Professional,No,No,No,No,No,No,11.0,16.0,No
607172,Lead Add Form,Reference,No,No,0,0.0,0,0.0,Email Opened,Media and Advertising,Unemployed,No,No,No,No,No,No,,,No
606559,Landing Page Submission,Google,No,No,1,4.0,1659,4.0,Email Opened,Media and Advertising,Unemployed,No,No,No,No,No,No,,,No
655936,API,Google,No,No,0,2.0,339,2.0,Unreachable,Media and Advertising,Unemployed,No,No,No,No,No,No,13.0,15.0,No
625680,Landing Page Submission,Google,No,No,0,2.0,510,2.0,Converted to Lead,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,No
629776,Landing Page Submission,Google,No,No,0,2.0,137,2.0,Email Opened,"Banking, Investment And Insurance",,No,No,No,No,No,No,,,No
640799,API,Chat,No,No,1,8.0,567,4.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,14.0,17.0,Yes
615932,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
607520,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,,,No
594496,API,Google,No,No,1,10.0,932,2.5,Page Visited on Website,Business Administration,Unemployed,No,No,No,No,No,No,16.0,16.0,No
618062,Landing Page Submission,Direct Traffic,No,No,1,2.0,1412,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
579753,Landing Page Submission,Google,No,No,0,4.0,455,4.0,Form Submitted on Website,Operations Management,Unemployed,No,No,No,No,No,No,12.0,20.0,No
651506,API,Google,No,No,1,2.0,1142,1.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
616009,Landing Page Submission,Google,No,No,0,3.0,35,3.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
581589,Landing Page Submission,Direct Traffic,No,No,0,2.0,258,2.0,Page Visited on Website,,,No,No,No,No,No,No,16.0,17.0,No
653231,API,Referral Sites,No,No,0,7.0,1,7.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,13.0,No
590757,API,Google,No,No,1,3.0,1664,3.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
627364,Landing Page Submission,Direct Traffic,No,No,0,2.0,270,2.0,Email Opened,Marketing Management,,No,No,No,No,No,No,,,Yes
656036,API,Organic Search,No,No,0,6.0,125,3.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
596611,Landing Page Submission,Direct Traffic,No,No,0,5.0,369,5.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
654482,API,Organic Search,No,No,0,1.0,1295,1.0,Converted to Lead,,,No,No,No,No,No,No,16.0,15.0,No
652784,Landing Page Submission,Google,No,No,0,3.0,139,3.0,Email Opened,Finance Management,,No,No,No,No,No,No,14.0,17.0,No
602118,Landing Page Submission,Direct Traffic,No,No,1,2.0,1050,2.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
606895,Landing Page Submission,Direct Traffic,No,No,0,2.0,8,2.0,Email Link Clicked,Finance Management,,No,No,No,No,No,No,,,Yes
642052,Landing Page Submission,Google,No,No,0,3.0,251,3.0,SMS Sent,,,No,No,No,No,No,No,14.0,18.0,No
603352,Landing Page Submission,Direct Traffic,No,No,0,2.0,251,2.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
629242,Landing Page Submission,Direct Traffic,No,No,1,4.0,419,1.33,Email Opened,IT Projects Management,Working Professional,No,No,No,No,No,No,,,No
641543,Landing Page Submission,Google,No,No,0,4.0,221,4.0,Email Opened,Finance Management,,No,No,No,No,No,No,14.0,18.0,No
635754,Landing Page Submission,Direct Traffic,No,No,0,4.0,54,4.0,Email Opened,Human Resource Management,,No,No,No,No,No,No,13.0,16.0,Yes
586104,Landing Page Submission,Direct Traffic,No,No,0,9.0,390,1.5,Email Opened,International Business,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
591225,API,Chat,No,No,0,2.0,278,1.0,Form Submitted on Website,Business Administration,Unemployed,No,No,No,No,No,No,15.0,15.0,No
634029,Lead Add Form,Reference,No,No,1,,28,,Had a Phone Conversation,Business Administration,Working Professional,No,No,No,No,No,No,14.0,19.0,No
636449,Landing Page Submission,Direct Traffic,No,No,0,5.0,121,5.0,Page Visited on Website,Business Administration,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
611906,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
581130,Landing Page Submission,Google,No,No,1,5.0,1276,1.67,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,20.0,No
660728,API,Organic Search,No,No,0,5.0,674,2.5,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
617613,Landing Page Submission,Google,No,No,1,6.0,865,6.0,Email Opened,Media and Advertising,,No,No,No,No,No,No,,,No
588124,Landing Page Submission,Organic Search,No,No,1,9.0,986,9.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,15.0,17.0,Yes
617920,API,Organic Search,No,No,1,5.0,1357,2.5,Email Opened,Marketing Management,Working Professional,No,No,No,No,No,No,,,No
594083,Landing Page Submission,Organic Search,No,No,1,4.0,3,4.0,SMS Sent,Travel and Tourism,Working Professional,No,No,No,No,No,No,,,Yes
582647,Landing Page Submission,Google,No,No,0,5.0,426,5.0,SMS Sent,Human Resource Management,,No,No,No,No,No,No,15.0,18.0,No
614819,Landing Page Submission,Direct Traffic,No,No,1,19.0,312,2.38,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
627999,Landing Page Submission,Direct Traffic,No,No,0,2.0,75,2.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
600391,API,Google,No,No,1,2.0,1461,2.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
601071,Landing Page Submission,Organic Search,Yes,No,0,7.0,204,3.5,Page Visited on Website,Marketing Management,,No,No,No,No,No,No,,,Yes
643831,Landing Page Submission,Google,No,No,0,4.0,222,1.33,Email Link Clicked,Finance Management,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
606850,Landing Page Submission,Organic Search,No,No,1,5.0,1132,5.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
584702,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
587535,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
621999,Landing Page Submission,Organic Search,No,No,0,6.0,589,2.0,Email Opened,Media and Advertising,,No,No,No,No,No,No,,,Yes
594406,Landing Page Submission,Google,No,No,0,4.0,228,4.0,Page Visited on Website,Supply Chain Management,Unemployed,No,No,No,No,No,No,12.0,17.0,No
595948,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
642941,Landing Page Submission,Direct Traffic,No,No,0,2.0,59,2.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,13.0,17.0,No
631150,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,186,1.0,Email Bounced,Finance Management,Unemployed,No,No,No,No,No,No,15.0,18.0,No
